POP_ESND	SEX	AGE	ANNEE2	NB_TOUTE_BACT	NB_LOW	NB_SEPSIS	NB_INF_GRAVE	TX_TOUTE_BACT	TX_LOW	TX_SEPSIS	TX_INF_GRAVE
8982	2	3	2007	56	54	1		0,006234692	0,006012024	0,000111334	0
8777	2	4	2007	38	37			0,004329498	0,004215563	0	0
8869	2	5	2007	27	29	1		0,003044312	0,003269816	0,000112752	0
9127	2	6	2007	31	33	1		0,003396516	0,003615646	0,000109565	0
9260	2	7	2007	19	19			0,002051836	0,002051836	0	0
8963	2	8	2007	14	16			0,001561977	0,001785117	0	0
9491	2	9	2007	10	7			0,00105363	0,000737541	0	0
9194	2	10	2007	14	14			0,001522732	0,001522732	0	0
9521	2	11	2007	15	15	1		0,001575465	0,001575465	0,000105031	0
9653	2	12	2007	11	10			0,001139542	0,001035947	0	0
9480	2	13	2007	15	14	1		0,001582278	0,001476793	0,000105485	0
9432	2	14	2007	14	14			0,001484309	0,001484309	0	0
9709	2	15	2007	8	7	1		0,000823978	0,000720981	0,000102997	0
9750	2	16	2007	20	20			0,002051282	0,002051282	0	0
9712	2	17	2007	7	6	2	2	0,000720758	0,000617792	0,000205931	0,000205931
9867	2	18	2007	12	14			0,001216175	0,001418871	0	0
9968	2	19	2007	19	19	1		0,0019061	0,0019061	0,000100321	0
9764	2	20	2007	33	34	3		0,003379762	0,003482179	0,000307251	0
9870	2	21	2007	28	28	1		0,002836879	0,002836879	0,000101317	0
9739	2	22	2007	44	47	2		0,004517918	0,004825957	0,00020536	0
9701	2	23	2007	33	32	1		0,003401711	0,003298629	0,000103082	0
9569	2	24	2007	52	54	1		0,005434215	0,005643223	0,000104504	0
10041	2	25	2007	55	57	4		0,005477542	0,005676725	0,000398367	0
10056	2	26	2007	58	56	3		0,005767701	0,005568815	0,000298329	0
10058	2	27	2007	70	63	2		0,006959634	0,006263671	0,000198847	0
9539	2	28	2007	77	68	2		0,008072125	0,00712863	0,000209666	0
9218	2	29	2007	61	56	5		0,006617488	0,006075071	0,000542417	0
9241	2	30	2007	82	81	6	2	0,008873499	0,008765285	0,00064928	0,000216427
8905	2	31	2007	64	63			0,007186974	0,007074677	0	0
9106	2	32	2007	70	70	3		0,007687239	0,007687239	0,000329453	0
9706	2	33	2007	61	62	5	1	0,006284772	0,006387801	0,000515145	0,000103029
9966	2	34	2007	71	70	3		0,007124222	0,007023881	0,000301023	0
10317	2	35	2007	60	64	3	1	0,005815644	0,006203354	0,000290782	9,69274E-05
10308	2	36	2007	64	62	3	1	0,00620877	0,006014746	0,000291036	9,7012E-05
9909	2	37	2007	44	41		1	0,004440408	0,004137653	0	0,000100918
9699	2	38	2007	45	45	1		0,004639654	0,004639654	0,000103103	0
9692	2	39	2007	56	54	3	2	0,005777961	0,005571605	0,000309534	0,000206356
9649	2	40	2007	45	43	2		0,004663696	0,00445642	0,000207275	0
9722	2	41	2007	39	39	3	1	0,00401152	0,00401152	0,000308578	0,000102859
9917	2	42	2007	28	27	4	1	0,002823435	0,002722598	0,000403348	0,000100837
10066	2	43	2007	29	30	4	1	0,002880985	0,00298033	0,000397377	9,93443E-05
9741	2	44	2007	31	33	5		0,003182425	0,003387743	0,000513294	0
9690	2	45	2007	35	35	1		0,003611971	0,003611971	0,000103199	0
9392	2	46	2007	34	32	3		0,003620102	0,003407155	0,000319421	0
9217	2	47	2007	30	24	3	1	0,003254855	0,002603884	0,000325486	0,000108495
9451	2	48	2007	31	32		1	0,003280076	0,003385885	0	0,000105809
9326	2	49	2007	33	31	3	2	0,003538495	0,00332404	0,000321681	0,000214454
9093	2	50	2007	39	39			0,004289014	0,004289014	0	0
9057	2	51	2007	41	42	4		0,004526885	0,004637297	0,000441647	0
9073	2	52	2007	39	41	3	1	0,004298468	0,004518902	0,000330651	0,000110217
8942	2	53	2007	38	37	4	1	0,004249609	0,004137777	0,000447327	0,000111832
8846	2	54	2007	34	34	2		0,003843545	0,003843545	0,000226091	0
8975	2	55	2007	32	36	3		0,00356546	0,004011142	0,000334262	0
8714	2	56	2007	42	40	5	1	0,00481983	0,004590314	0,000573789	0,000114758
8912	2	57	2007	49	49	4		0,005498205	0,005498205	0,000448833	0
8880	2	58	2007	38	36	5		0,004279279	0,004054054	0,000563063	0
8744	2	59	2007	36	37	2		0,004117109	0,004231473	0,000228728	0
8651	2	60	2007	42	38	8	2	0,00485493	0,004392556	0,000924749	0,000231187
8300	2	61	2007	53	48	7	1	0,006385542	0,005783133	0,000843373	0,000120482
6240	2	62	2007	33	35	3		0,005288462	0,005608974	0,000480769	0
6137	2	63	2007	28	31	1		0,00456249	0,005051328	0,000162946	0
5920	2	64	2007	29	33	3		0,004898649	0,005574324	0,000506757	0
5631	2	65	2007	24	26	2		0,00426212	0,004617297	0,000355177	0
4987	2	66	2007	31	31	2	1	0,006216162	0,006216162	0,000401043	0,000200521
9419	1	0	2008	190	178	12	2	0,020171993	0,018897972	0,001274021	0,000212337
9382	1	1	2008	105	110	7	2	0,011191644	0,011724579	0,00074611	0,000213174
9405	1	2	2008	42	44			0,00446571	0,004678363	0	0
9397	1	3	2008	42	42	2		0,004469512	0,004469512	0,000212834	0
9494	1	4	2008	36	37	2		0,003791869	0,003897198	0,000210659	0
9337	1	5	2008	26	25			0,00278462	0,00267752	0	0
9502	1	6	2008	16	17	1		0,001683856	0,001789097	0,000105241	0
9718	1	7	2008	16	18	1		0,001646429	0,001852233	0,000102902	0
9968	1	8	2008	13	12	1		0,001304173	0,001203852	0,000100321	0
9644	1	9	2008	9	9	1	1	0,000933223	0,000933223	0,000103691	0,000103691
9759	1	10	2008	5	5			0,000512348	0,000512348	0	0
9531	1	11	2008	9	9			0,000944287	0,000944287	0	0
9693	1	12	2008	10	11			0,001031672	0,00113484	0	0
9722	1	13	2008	7	7			0,000720016	0,000720016	0	0
9673	1	14	2008	8	7	1		0,000827044	0,000723664	0,000103381	0
9735	1	15	2008	5	4			0,000513611	0,000410889	0	0
9756	1	16	2008	5	5	1		0,000512505	0,000512505	0,000102501	0
9926	1	17	2008	5	5	1		0,000503728	0,000503728	0,000100746	0
10022	1	18	2008	11	12			0,001097585	0,001197366	0	0
10011	1	19	2008	10	11	1		0,000998901	0,001098791	9,98901E-05	0
9957	1	20	2008	10	11	2		0,001004319	0,00110475	0,000200864	0
9767	1	21	2008	8	8	1		0,000819085	0,000819085	0,000102386	0
10231	1	22	2008	10	8	3		0,000977422	0,000781937	0,000293226	0
9938	1	23	2008	12	11		1	0,001207486	0,001106863	0	0,000100624
9847	1	24	2008	12	11			0,001218645	0,001117091	0	0
9639	1	25	2008	13	13	1		0,001348688	0,001348688	0,000103745	0
10118	1	26	2008	15	15	1		0,001482506	0,001482506	9,88338E-05	0
10163	1	27	2008	16	13	2	1	0,001574338	0,00127915	0,000196792	9,83961E-05
10231	1	28	2008	12	12	3		0,001172906	0,001172906	0,000293226	0
9680	1	29	2008	18	18			0,001859504	0,001859504	0	0
9409	1	30	2008	14	13	2		0,001487937	0,001381656	0,000212562	0
9517	1	31	2008	16	16	3		0,001681202	0,001681202	0,000315225	0
9127	1	32	2008	13	14	1		0,001424345	0,00153391	0,000109565	0
9558	1	33	2008	16	19	2	1	0,00167399	0,001987864	0,000209249	0,000104624
10066	1	34	2008	19	21	2	1	0,001887542	0,002086231	0,000198689	9,93443E-05
10360	1	35	2008	26	27	1		0,002509653	0,002606178	9,65251E-05	0
10541	1	36	2008	23	23	2		0,002181956	0,002181956	0,000189735	0
10573	1	37	2008	29	24	3		0,002742836	0,002269933	0,000283742	0
10394	1	38	2008	30	27	4	1	0,002886281	0,002597652	0,000384837	9,62094E-05
9961	1	39	2008	22	18	2	1	0,002208614	0,001807047	0,000200783	0,000100392
9834	1	40	2008	27	30	2		0,002745577	0,003050641	0,000203376	0
9808	1	41	2008	29	28	3	1	0,00295677	0,002854812	0,000305873	0,000101958
9921	1	42	2008	25	21	2		0,002519907	0,002116722	0,000201593	0
10115	1	43	2008	37	33	9		0,003657934	0,003262481	0,000889768	0
9991	1	44	2008	25	25	5		0,002502252	0,002502252	0,00050045	0
9845	1	45	2008	27	22	6	1	0,002742509	0,002234637	0,000609446	0,000101574
9535	1	46	2008	32	32	5		0,003356057	0,003356057	0,000524384	0
9369	1	47	2008	39	36	4		0,004162664	0,003842459	0,00042694	0
9448	1	48	2008	36	34	9	4	0,00381033	0,003598645	0,000952583	0,00042337
9242	1	49	2008	24	26	5	1	0,002596841	0,002813244	0,000541008	0,000108202
9095	1	50	2008	32	35	4	1	0,003518417	0,003848268	0,000439802	0,000109951
8848	1	51	2008	25	25	9		0,002825497	0,002825497	0,001017179	0
8874	1	52	2008	32	34	6		0,00360604	0,003831418	0,000676133	0
8654	1	53	2008	36	33	6	1	0,004159926	0,003813266	0,000693321	0,000115554
8782	1	54	2008	35	32	5	1	0,003985425	0,003643817	0,000569346	0,000113869
8591	1	55	2008	41	43	7	3	0,004772436	0,005005238	0,000814806	0,000349203
8634	1	56	2008	43	39	2	1	0,00498031	0,004517026	0,000231642	0,000115821
8446	1	57	2008	49	40	11	1	0,005801563	0,00473597	0,001302392	0,000118399
8855	1	58	2008	50	49	9	1	0,005646527	0,005533597	0,001016375	0,000112931
8519	1	59	2008	44	44	11	1	0,005164925	0,005164925	0,001291231	0,000117385
8464	1	60	2008	57	50	9		0,006734405	0,005907372	0,001063327	0
8344	1	61	2008	54	49	9	4	0,006471716	0,005872483	0,001078619	0,000479386
7745	1	62	2008	62	61	6	2	0,008005165	0,007876049	0,000774693	0,000258231
5946	1	63	2008	32	25	7	1	0,005381769	0,004204507	0,001177262	0,00016818
5766	1	64	2008	45	46	11		0,00780437	0,007977801	0,001907735	0
5597	1	65	2008	29	30	4		0,005181347	0,005360014	0,000714669	0
5247	1	66	2008	43	42	8	1	0,008195159	0,008004574	0,001524681	0,000190585
4615	1	67	2008	34	29	7	1	0,007367281	0,006283857	0,001516793	0,000216685
8975	2	0	2008	116	107	10	3	0,012924791	0,011922006	0,001114206	0,000334262
8905	2	1	2008	124	126	5	1	0,013924761	0,014149354	0,000561482	0,000112296
8852	2	2	2008	65	61	1		0,007342973	0,006891098	0,000112969	0
8745	2	3	2008	43	41	2		0,004917095	0,004688393	0,000228702	0
8982	2	4	2008	33	35			0,003674015	0,003896682	0	0
8777	2	5	2008	29	28	3		0,00330409	0,003190156	0,000341802	0
8869	2	6	2008	28	25	1		0,003157064	0,002818807	0,000112752	0
9127	2	7	2008	17	17	1		0,001862605	0,001862605	0,000109565	0
9260	2	8	2008	22	23			0,00237581	0,002483801	0	0
8963	2	9	2008	13	13			0,001450407	0,001450407	0	0
9491	2	10	2008	12	12	2		0,001264356	0,001264356	0,000210726	0
9194	2	11	2008	9	8	1		0,000978899	0,000870133	0,000108767	0
9521	2	12	2008	10	10			0,00105031	0,00105031	0	0
9653	2	13	2008	2	2			0,000207189	0,000207189	0	0
9480	2	14	2008	11	13			0,001160338	0,001371308	0	0
9432	2	15	2008	7	7			0,000742154	0,000742154	0	0
9709	2	16	2008	6	6	2		0,000617983	0,000617983	0,000205994	0
9750	2	17	2008	16	19			0,001641026	0,001948718	0	0
9712	2	18	2008	16	17			0,001647446	0,001750412	0	0
9867	2	19	2008	22	23	3		0,002229654	0,002331002	0,000304044	0
9968	2	20	2008	25	19	3		0,002508026	0,0019061	0,000300963	0
9764	2	21	2008	36	31	3		0,003687014	0,003174928	0,000307251	0
9870	2	22	2008	38	39	2		0,003850051	0,003951368	0,000202634	0
9739	2	23	2008	39	42	1		0,004004518	0,004312558	0,00010268	0
9701	2	24	2008	46	43	1		0,004741779	0,004432533	0,000103082	0
9569	2	25	2008	65	61	5	1	0,006792768	0,006374752	0,000522521	0,000104504
10041	2	26	2008	74	69	2	1	0,007369784	0,006871826	0,000199183	9,95917E-05
10056	2	27	2008	74	74	2		0,007358791	0,007358791	0,000198886	0
10058	2	28	2008	91	89	2	1	0,009047524	0,008848678	0,000198847	9,94233E-05
9539	2	29	2008	62	66			0,006499633	0,006918964	0	0
9218	2	30	2008	74	72	2	1	0,008027772	0,007810805	0,000216967	0,000108483
9241	2	31	2008	82	77	4		0,008873499	0,008332432	0,000432854	0
8905	2	32	2008	68	69	2		0,007636159	0,007748456	0,000224593	0
9105	2	33	2008	55	51	5		0,006040637	0,005601318	0,000549149	0
9706	2	34	2008	80	76	4	1	0,008242324	0,007830208	0,000412116	0,000103029
9966	2	35	2008	66	66	4		0,006622517	0,006622517	0,000401365	0
10317	2	36	2008	63	61	6		0,006106426	0,005912571	0,000581564	0
10308	2	37	2008	49	52	3		0,004753589	0,005044626	0,000291036	0
9909	2	38	2008	50	47	3	1	0,005045918	0,004743163	0,000302755	0,000100918
9699	2	39	2008	54	50	2		0,005567584	0,005155171	0,000206207	0
9692	2	40	2008	47	43	5	1	0,00484936	0,004436649	0,000515889	0,000103178
9648	2	41	2008	51	48	2		0,00528607	0,004975124	0,000207297	0
9722	2	42	2008	44	42	2		0,004525818	0,004320099	0,000205719	0
9916	2	43	2008	46	41	5	3	0,004638967	0,004134732	0,000504236	0,000302541
10066	2	44	2008	30	37	6		0,00298033	0,00367574	0,000596066	0
9741	2	45	2008	35	32	5		0,00359306	0,003285084	0,000513294	0
9690	2	46	2008	27	32			0,002786378	0,003302374	0	0
9391	2	47	2008	26	28	2		0,002768608	0,002981578	0,00021297	0
9216	2	48	2008	29	30	1		0,003146701	0,003255208	0,000108507	0
9451	2	49	2008	32	33	1		0,003385885	0,003491694	0,000105809	0
9326	2	50	2008	33	30	2		0,003538495	0,003216813	0,000214454	0
9093	2	51	2008	32	33	3		0,003519191	0,003629165	0,000329924	0
9057	2	52	2008	38	35	4	1	0,00419565	0,003864414	0,000441647	0,000110412
9071	2	53	2008	44	46	4		0,004850623	0,005071106	0,000440966	0
8942	2	54	2008	28	28	3	1	0,003131291	0,003131291	0,000335495	0,000111832
8846	2	55	2008	43	41	6	1	0,004860954	0,004634863	0,000678273	0,000113045
8974	2	56	2008	31	31	2		0,003454424	0,003454424	0,000222866	0
8713	2	57	2008	41	35	6	3	0,004705612	0,004016986	0,000688626	0,000344313
8912	2	58	2008	48	46	3		0,005385996	0,00516158	0,000336625	0
8880	2	59	2008	36	37	2		0,004054054	0,004166667	0,000225225	0
8743	2	60	2008	58	56	5	1	0,006633879	0,006405124	0,000571886	0,000114377
8651	2	61	2008	40	39	3		0,004623743	0,004508149	0,000346781	0
8299	2	62	2008	47	47	7	1	0,005663333	0,005663333	0,000843475	0,000120496
6240	2	63	2008	28	24	4	2	0,004487179	0,003846154	0,000641026	0,000320513
6136	2	64	2008	40	40	7	2	0,006518905	0,006518905	0,001140808	0,000325945
5920	2	65	2008	40	41	3	1	0,006756757	0,006925676	0,000506757	0,000168919
5631	2	66	2008	28	23	5	1	0,004972474	0,004084532	0,000887942	0,000177588
4987	2	67	2008	24	24	3		0,004812513	0,004812513	0,000601564	0
9404	1	0	2009	186	175	13	5	0,019778818	0,018609103	0,00138239	0,000531689
9419	1	1	2009	100	104	8	2	0,010616838	0,011041512	0,000849347	0,000212337
9382	1	2	2009	55	47	4	2	0,005862289	0,005009593	0,000426348	0,000213174
9405	1	3	2009	33	35	1		0,003508772	0,003721425	0,000106326	0
9397	1	4	2009	33	30	3	4	0,003511759	0,003192508	0,000319251	0,000425668
9494	1	5	2009	35	32	4		0,003686539	0,00337055	0,000421319	0
9337	1	6	2009	26	23	1	2	0,00278462	0,002463318	0,000107101	0,000214202
9502	1	7	2009	17	18	1		0,001789097	0,001894338	0,000105241	0
9718	1	8	2009	15	15	2		0,001543527	0,001543527	0,000205804	0
9968	1	9	2009	12	12			0,001203852	0,001203852	0	0
9644	1	10	2009	7	7			0,00072584	0,00072584	0	0
9759	1	11	2009	14	15			0,001434573	0,001537043	0	0
9531	1	12	2009	7	9	1		0,000734445	0,000944287	0,000104921	0
9693	1	13	2009	8	7			0,000825338	0,000722171	0	0
9722	1	14	2009	8	7	2		0,000822876	0,000720016	0,000205719	0
9673	1	15	2009	11	12	1		0,001137186	0,001240567	0,000103381	0
9735	1	16	2009	7	6			0,000719055	0,000616333	0	0
9756	1	17	2009	7	5	3		0,000717507	0,000512505	0,000307503	0
9926	1	18	2009	15	16	1		0,001511183	0,001611928	0,000100746	0
10022	1	19	2009	23	19	3	3	0,002294951	0,001895829	0,000299341	0,000299341
10011	1	20	2009	13	13	1	1	0,001298572	0,001298572	9,98901E-05	9,98901E-05
9957	1	21	2009	22	19	1	2	0,002209501	0,001908205	0,000100432	0,000200864
9767	1	22	2009	13	12	1		0,001331013	0,001228627	0,000102386	0
10231	1	23	2009	12	8	2	2	0,001172906	0,000781937	0,000195484	0,000195484
9938	1	24	2009	15	16	1		0,001509358	0,001609982	0,000100624	0
9847	1	25	2009	17	16	1	1	0,001726414	0,00162486	0,000101554	0,000101554
9639	1	26	2009	13	14			0,001348688	0,001452433	0	0
10116	1	27	2009	22	22	1	1	0,002174773	0,002174773	9,88533E-05	9,88533E-05
10162	1	28	2009	16	15	1		0,001574493	0,001476087	9,84058E-05	0
10231	1	29	2009	15	11	2	1	0,001466132	0,001075164	0,000195484	9,77422E-05
9679	1	30	2009	31	30	6	1	0,00320281	0,003099494	0,000619899	0,000103316
9409	1	31	2009	23	22	2		0,002444468	0,002338187	0,000212562	0
9517	1	32	2009	13	13			0,001365977	0,001365977	0	0
9127	1	33	2009	31	27	1		0,003396516	0,002958256	0,000109565	0
9558	1	34	2009	29	27	4		0,003034108	0,002824859	0,000418498	0
10066	1	35	2009	22	19	4	1	0,002185575	0,001887542	0,000397377	9,93443E-05
10360	1	36	2009	30	29	3	1	0,002895753	0,002799228	0,000289575	9,65251E-05
10541	1	37	2009	23	23	3	3	0,002181956	0,002181956	0,000284603	0,000284603
10573	1	38	2009	21	23	3		0,001986191	0,002175352	0,000283742	0
10394	1	39	2009	30	28	4	1	0,002886281	0,002693862	0,000384837	9,62094E-05
9960	1	40	2009	27	27	2	2	0,002710843	0,002710843	0,000200803	0,000200803
9834	1	41	2009	37	34	3	2	0,003762457	0,003457393	0,000305064	0,000203376
9806	1	42	2009	27	27	2		0,002753416	0,002753416	0,000203957	0
9921	1	43	2009	34	32	3	3	0,003427074	0,003225481	0,000302389	0,000302389
10115	1	44	2009	35	37	3		0,003460208	0,003657934	0,000296589	0
9991	1	45	2009	33	34	4	5	0,003302973	0,003403063	0,00040036	0,00050045
9844	1	46	2009	31	32	5	1	0,003149126	0,003250711	0,000507924	0,000101585
9534	1	47	2009	48	45	4	3	0,005034613	0,00471995	0,000419551	0,000314663
9368	1	48	2009	39	35	6	1	0,004163108	0,003736123	0,000640478	0,000106746
9446	1	49	2009	21	21	2	2	0,002223163	0,002223163	0,00021173	0,00021173
9241	1	50	2009	40	37	5	3	0,004328536	0,004003896	0,000541067	0,00032464
9094	1	51	2009	40	38		2	0,004398505	0,004178579	0	0,000219925
8847	1	52	2009	35	39	3		0,003956143	0,004408274	0,000339098	0
8873	1	53	2009	46	41	5		0,005184267	0,00462076	0,000563507	0
8652	1	54	2009	37	39	5	2	0,004276468	0,004507628	0,000577901	0,00023116
8781	1	55	2009	46	42	10	1	0,005238583	0,004783054	0,001138822	0,000113882
8590	1	56	2009	60	60	9	3	0,006984866	0,006984866	0,00104773	0,000349243
8633	1	57	2009	47	47	10	9	0,005444226	0,005444226	0,001158346	0,001042511
8445	1	58	2009	55	54	9	3	0,006512729	0,006394316	0,001065719	0,00035524
8854	1	59	2009	62	58	19	3	0,007002485	0,006550712	0,002145923	0,00033883
8517	1	60	2009	61	58	12	5	0,007162146	0,00680991	0,001408947	0,000587061
8463	1	61	2009	71	66	12	2	0,00838946	0,007798653	0,001417937	0,000236323
8342	1	62	2009	70	70	13	4	0,008391273	0,008391273	0,001558379	0,000479501
7743	1	63	2009	62	63	8	3	0,008007232	0,008136381	0,001033191	0,000387447
5943	1	64	2009	60	49	14	3	0,010095911	0,008244994	0,002355713	0,000504796
5763	1	65	2009	61	55	11	3	0,010584765	0,00954364	0,001908728	0,000520562
5596	1	66	2009	47	48	12	3	0,008398856	0,008577555	0,002144389	0,000536097
5246	1	67	2009	55	54	14	4	0,010484178	0,010293557	0,0026687	0,000762486
4615	1	68	2009	48	51	8	1	0,010400867	0,011050921	0,001733478	0,000216685
9033	2	0	2009	141	136	12		0,015609432	0,015055906	0,001328462	0
8975	2	1	2009	141	140	4		0,015710306	0,015598886	0,000445682	0
8905	2	2	2009	74	76	2		0,008309938	0,008534531	0,000224593	0
8852	2	3	2009	48	43	1	3	0,005422503	0,004857659	0,000112969	0,000338906
8745	2	4	2009	33	33	3		0,003773585	0,003773585	0,000343053	0
8982	2	5	2009	37	34	1		0,00411935	0,003785348	0,000111334	0
8777	2	6	2009	31	30	1	1	0,003531959	0,003418024	0,000113934	0,000113934
8869	2	7	2009	19	19		1	0,002142293	0,002142293	0	0,000112752
9127	2	8	2009	21	18		1	0,002300866	0,00197217	0	0,000109565
9260	2	9	2009	20	19			0,002159827	0,002051836	0	0
8963	2	10	2009	16	17	1	1	0,001785117	0,001896686	0,00011157	0,00011157
9491	2	11	2009	13	14	1		0,001369719	0,001475082	0,000105363	0
9194	2	12	2009	8	10			0,000870133	0,001087666	0	0
9521	2	13	2009	11	11		1	0,001155341	0,001155341	0	0,000105031
9653	2	14	2009	16	16	1		0,001657516	0,001657516	0,000103595	0
9480	2	15	2009	8	9			0,000843882	0,000949367	0	0
9432	2	16	2009	15	15			0,001590331	0,001590331	0	0
9709	2	17	2009	21	22	1		0,002162942	0,002265939	0,000102997	0
9750	2	18	2009	26	24	4	3	0,002666667	0,002461538	0,000410256	0,000307692
9712	2	19	2009	33	33	1	2	0,003397858	0,003397858	0,000102965	0,000205931
9867	2	20	2009	48	47	2		0,004864701	0,004763353	0,000202696	0
9968	2	21	2009	44	43	4	2	0,004414125	0,004313804	0,000401284	0,000200642
9764	2	22	2009	45	44	3	1	0,004608767	0,00450635	0,000307251	0,000102417
9870	2	23	2009	65	62	2	1	0,006585613	0,006281662	0,000202634	0,000101317
9739	2	24	2009	54	52	2		0,005544717	0,005339357	0,00020536	0
9701	2	25	2009	65	67	4	2	0,00670034	0,006906504	0,000412329	0,000206164
9569	2	26	2009	73	68			0,007628801	0,007106281	0	0
10041	2	27	2009	79	75	5	2	0,007867742	0,007469376	0,000497958	0,000199183
10056	2	28	2009	93	97	3	1	0,00924821	0,009645982	0,000298329	9,94431E-05
10058	2	29	2009	88	85	6	2	0,008749254	0,008450984	0,00059654	0,000198847
9538	2	30	2009	97	93	6	1	0,010169847	0,009750472	0,000629063	0,000104844
9218	2	31	2009	85	87	3		0,009221089	0,009438056	0,00032545	0
9241	2	32	2009	80	81	3	1	0,008657072	0,008765285	0,00032464	0,000108213
8905	2	33	2009	88	87	2	1	0,009882089	0,009769792	0,000224593	0,000112296
9105	2	34	2009	75	72	3	1	0,008237232	0,007907743	0,000329489	0,00010983
9706	2	35	2009	65	62	3		0,006696889	0,006387801	0,000309087	0
9966	2	36	2009	86	79	2	2	0,00862934	0,007926952	0,000200682	0,000200682
10317	2	37	2009	55	55	2	1	0,005331007	0,005331007	0,000193855	9,69274E-05
10308	2	38	2009	62	61	5	3	0,006014746	0,005917734	0,00048506	0,000291036
9909	2	39	2009	50	45	7	1	0,005045918	0,004541326	0,000706428	0,000100918
9699	2	40	2009	47	47	2	1	0,00484586	0,00484586	0,000206207	0,000103103
9691	2	41	2009	48	46	2	1	0,004953049	0,004746672	0,000206377	0,000103189
9648	2	42	2009	43	46	1	3	0,004456882	0,004767828	0,000103648	0,000310945
9722	2	43	2009	45	43	7	2	0,004628677	0,004422958	0,000720016	0,000205719
9916	2	44	2009	38	28	5	5	0,00383219	0,002823719	0,000504236	0,000504236
10066	2	45	2009	46	41	4	2	0,004569839	0,004073117	0,000397377	0,000198689
9741	2	46	2009	45	44	3	1	0,004619649	0,00451699	0,000307977	0,000102659
9690	2	47	2009	46	41	3	2	0,004747162	0,004231166	0,000309598	0,000206398
9390	2	48	2009	34	35	1	1	0,003620873	0,00372737	0,000106496	0,000106496
9213	2	49	2009	44	45	6	2	0,00477586	0,004884402	0,000651254	0,000217085
9451	2	50	2009	57	51	5	3	0,006031108	0,005396254	0,000529045	0,000317427
9325	2	51	2009	58	56	7	6	0,006219839	0,006005362	0,00075067	0,000643432
9091	2	52	2009	31	32	8	1	0,003409966	0,003519965	0,000879991	0,000109999
9056	2	53	2009	50	48	5	3	0,005521201	0,005300353	0,00055212	0,000331272
9070	2	54	2009	47	45	4		0,005181918	0,004961411	0,000441014	0
8941	2	55	2009	47	47	8	2	0,005256683	0,005256683	0,000894755	0,000223689
8846	2	56	2009	39	36	9	2	0,004408772	0,004069636	0,001017409	0,000226091
8973	2	57	2009	53	51	6		0,005906609	0,005683718	0,000668673	0
8713	2	58	2009	56	53	14	3	0,006427178	0,006082865	0,001606794	0,000344313
8912	2	59	2009	46	45	7	2	0,00516158	0,005049372	0,000785458	0,000224417
8879	2	60	2009	63	62	16	2	0,007095394	0,006982768	0,001802005	0,000225251
8743	2	61	2009	43	43	5	3	0,00491822	0,00491822	0,000571886	0,000343132
8649	2	62	2009	55	56	7	3	0,006359117	0,006474737	0,000809342	0,000346861
8298	2	63	2009	53	56	12	3	0,006387081	0,006748614	0,001446132	0,000361533
6237	2	64	2009	42	43	5	2	0,006734007	0,00689434	0,000801667	0,000320667
6136	2	65	2009	43	38	4	3	0,007007823	0,00619296	0,00065189	0,000488918
5916	2	66	2009	45	43	6	1	0,007606491	0,007268425	0,001014199	0,000169033
5631	2	67	2009	51	42	4	2	0,009057006	0,007458711	0,000710353	0,000355177
4984	2	68	2009	49	46	3	3	0,009831461	0,009229535	0,000601926	0,000601926
9302	1	0	2010	214	200	17	9	0,023005805	0,021500753	0,001827564	0,000967534
9404	1	1	2010	123	119	5	4	0,013079541	0,01265419	0,000531689	0,000425351
9418	1	2	2010	58	52	3	3	0,00615842	0,005521342	0,000318539	0,000318539
9382	1	3	2010	43	45	2	1	0,004583245	0,004796419	0,000213174	0,000106587
9405	1	4	2010	26	23		3	0,002764487	0,002445508	0	0,000318979
9397	1	5	2010	27	26	4	1	0,002873257	0,00276684	0,000425668	0,000106417
9494	1	6	2010	11	13	1		0,001158627	0,001369286	0,00010533	0
9337	1	7	2010	18	19		2	0,001927814	0,002034915	0	0,000214202
9502	1	8	2010	14	13		1	0,001473374	0,001368133	0	0,000105241
9718	1	9	2010	16	15		1	0,001646429	0,001543527	0	0,000102902
9968	1	10	2010	8	5	3	1	0,000802568	0,000501605	0,000300963	0,000100321
9644	1	11	2010	10	9			0,001036914	0,000933223	0	0
9759	1	12	2010	9	7	2	1	0,000922226	0,000717287	0,000204939	0,00010247
9531	1	13	2010	6	7		1	0,000629525	0,000734445	0	0,000104921
9693	1	14	2010	7	5	1	4	0,000722171	0,000515836	0,000103167	0,000412669
9722	1	15	2010	7	7			0,000720016	0,000720016	0	0
9673	1	16	2010	13	11		1	0,001343947	0,001137186	0	0,000103381
9735	1	17	2010	12	13	1		0,001232666	0,001335388	0,000102722	0
9756	1	18	2010	14	13		1	0,001435014	0,001332513	0	0,000102501
9926	1	19	2010	15	14		1	0,001511183	0,001410437	0	0,000100746
10021	1	20	2010	11	9	1	1	0,001097695	0,000898114	9,97904E-05	9,97904E-05
10011	1	21	2010	12	12	3		0,001198681	0,001198681	0,00029967	0
9957	1	22	2010	17	15	1	1	0,001707342	0,001506478	0,000100432	0,000100432
9767	1	23	2010	12	15	3	4	0,001228627	0,001535784	0,000307157	0,000409542
10231	1	24	2010	14	13	2		0,00136839	0,001270648	0,000195484	0
9938	1	25	2010	14	14	1	1	0,001408734	0,001408734	0,000100624	0,000100624
9847	1	26	2010	20	20	1		0,002031075	0,002031075	0,000101554	0
