sex,age,calyr,risk_score,popn,cases,rate
1,63,2006,3,258442,0,0
1,64,2006,1,230594,2130,923.701
1,64,2006,2,230594,348,150.915
1,64,2006,3,230594,0,0
1,65,2006,1,211600,2089,987.24
1,65,2006,2,211600,341,161.153
1,65,2006,3,211600,1,0.473
1,66,2006,1,220453,2316,1050.564
1,66,2006,2,220453,362,164.207
1,66,2006,3,220453,1,0.454
1,67,2006,1,219338,2478,1129.763
1,67,2006,2,219338,434,197.868
1,67,2006,3,219338,1,0.456
1,68,2006,1,215648,2707,1255.286
1,68,2006,2,215648,434,201.254
1,68,2006,3,215648,2,0.927
1,69,2006,1,206859,2700,1305.237
1,69,2006,2,206859,454,219.473
1,69,2006,3,206859,1,0.483
1,70,2006,1,198278,2789,1406.611
1,70,2006,2,198278,464,234.015
1,70,2006,3,198278,0,0
1,71,2006,1,189754,2872,1513.539
1,71,2006,2,189754,509,268.242
1,71,2006,3,189754,0,0
1,72,2006,1,177583,3008,1693.856
1,72,2006,2,177583,506,284.937
1,72,2006,3,177583,0,0
1,73,2006,1,172139,3123,1814.232
1,73,2006,2,172139,553,321.252
1,73,2006,3,172139,1,0.581
1,74,2006,1,168944,3341,1977.578
1,74,2006,2,168944,528,312.53
1,74,2006,3,168944,1,0.592
1,75,2006,1,162578,3501,2153.428
1,75,2006,2,162578,544,334.609
1,75,2006,3,162578,1,0.615
1,76,2006,1,153056,3756,2454.004
1,76,2006,2,153056,588,384.173
1,76,2006,3,153056,2,1.307
1,77,2006,1,141895,3774,2659.713
1,77,2006,2,141895,559,393.953
1,77,2006,3,141895,0,0
1,78,2006,1,131213,3897,2969.98
1,78,2006,2,131213,578,440.505
1,78,2006,3,131213,0,0
1,79,2006,1,123626,3817,3087.538
1,79,2006,2,123626,587,474.819
1,79,2006,3,123626,0,0
1,80,2006,1,114257,3939,3447.491
1,80,2006,2,114257,594,519.881
1,80,2006,3,114257,0,0
1,81,2006,1,103584,3878,3743.821
1,81,2006,2,103584,557,537.728
1,81,2006,3,103584,0,0
1,82,2006,1,93583,3817,4078.732
1,82,2006,2,93583,572,611.222
1,82,2006,3,93583,0,0
1,83,2006,1,84452,3900,4618.008
1,83,2006,2,84452,569,673.756
1,83,2006,3,84452,2,2.368
1,84,2006,1,78225,3917,5007.351
1,84,2006,2,78225,565,722.275
1,84,2006,3,78225,1,1.278
1,85,2006,1,70396,3870,5497.471
1,85,2006,2,70396,538,764.248
1,85,2006,3,70396,3,4.262
1,86,2006,1,59925,3677,6136.003
1,86,2006,2,59925,510,851.064
1,86,2006,3,59925,0,0
1,87,2006,1,41963,2279,5430.975
1,87,2006,2,41963,309,736.363
1,87,2006,3,41963,0,0
1,88,2006,1,27885,1950,6993.007
1,88,2006,2,27885,247,885.781
1,88,2006,3,27885,1,3.586
1,89,2006,1,25575,1941,7589.443
1,89,2006,2,25575,274,1071.359
1,89,2006,3,25575,0,0
1,90,2006,1,23132,1798,7772.782
1,90,2006,2,23132,222,959.709
1,90,2006,3,23132,0,0
1,91,2006,1,19022,1594,8379.771
1,91,2006,2,19022,196,1030.386
1,91,2006,3,19022,0,0
1,92,2006,1,14453,1329,9195.323
1,92,2006,2,14453,164,1134.713
1,92,2006,3,14453,0,0
1,93,2006,1,10656,1076,10097.598
1,93,2006,2,10656,144,1351.351
1,93,2006,3,10656,0,0
1,94,2006,1,7688,761,9898.543
1,94,2006,2,7688,94,1222.685
1,94,2006,3,7688,0,0
1,95,2006,1,5172,577,11156.226
1,95,2006,2,5172,57,1102.088
1,95,2006,3,5172,0,0
1,96,2006,1,3423,372,10867.66
1,96,2006,2,3423,63,1840.491
1,96,2006,3,3423,0,0
1,97,2006,1,2146,273,12721.342
1,97,2006,2,2146,32,1491.146
1,97,2006,3,2146,0,0
1,98,2006,1,1386,194,13997.114
1,98,2006,2,1386,15,1082.251
1,98,2006,3,1386,0,0
1,99,2006,1,793,83,10466.583
1,99,2006,2,793,10,1261.034
1,99,2006,3,793,0,0
1,100,2006,1,495,78,15757.576
1,100,2006,2,495,6,1212.121
1,100,2006,3,495,0,0
1,101,2006,1,292,44,15068.493
1,101,2006,2,292,1,342.466
1,101,2006,3,292,0,0
1,102,2006,1,129,17,13178.295
1,102,2006,2,129,0,0
1,102,2006,3,129,0,0
1,103,2006,1,64,13,20312.5
1,103,2006,2,64,1,1562.5
1,103,2006,3,64,0,0
1,104,2006,1,32,3,9375
1,104,2006,2,32,0,0
1,104,2006,3,32,0,0
2,5,2006,1,278128,810,291.233
2,5,2006,2,278128,22,7.91
2,5,2006,3,278128,1,0.36
2,6,2006,1,284175,657,231.196
2,6,2006,2,284175,14,4.927
2,6,2006,3,284175,0,0
2,7,2006,1,293184,602,205.332
2,7,2006,2,293184,14,4.775
2,7,2006,3,293184,0,0
2,8,2006,1,298093,535,179.474
2,8,2006,2,298093,9,3.019
2,8,2006,3,298093,0,0
2,9,2006,1,305576,522,170.825
2,9,2006,2,305576,10,3.273
2,9,2006,3,305576,0,0
2,10,2006,1,303398,462,152.275
2,10,2006,2,303398,10,3.296
2,10,2006,3,303398,0,0
2,11,2006,1,303669,402,132.381
2,11,2006,2,303669,14,4.61
2,11,2006,3,303669,1,0.329
2,12,2006,1,310847,379,121.925
2,12,2006,2,310847,14,4.504
2,12,2006,3,310847,0,0
2,13,2006,1,312238,356,114.016
2,13,2006,2,312238,19,6.085
2,13,2006,3,312238,0,0
2,14,2006,1,322399,429,133.065
2,14,2006,2,322399,24,7.444
2,14,2006,3,322399,2,0.62
2,15,2006,1,326847,647,197.952
2,15,2006,2,326847,27,8.261
2,15,2006,3,326847,4,1.224
2,16,2006,1,318915,941,295.063
2,16,2006,2,318915,30,9.407
2,16,2006,3,318915,3,0.941
2,17,2006,1,319339,1178,368.887
2,17,2006,2,319339,41,12.839
2,17,2006,3,319339,2,0.626
2,18,2006,1,326523,1405,430.291
2,18,2006,2,326523,60,18.375
2,18,2006,3,326523,2,0.613
2,19,2006,1,323987,1581,487.983
2,19,2006,2,323987,74,22.84
2,19,2006,3,323987,0,0
2,20,2006,1,329268,1559,473.474
2,20,2006,2,329268,87,26.422
2,20,2006,3,329268,2,0.607
2,21,2006,1,335130,1469,438.337
2,21,2006,2,335130,73,21.783
2,21,2006,3,335130,2,0.597
2,22,2006,1,332177,1457,438.622
2,22,2006,2,332177,83,24.987
2,22,2006,3,332177,1,0.301
2,23,2006,1,337252,1434,425.201
2,23,2006,2,337252,78,23.128
2,23,2006,3,337252,0,0
2,24,2006,1,342688,1418,413.787
2,24,2006,2,342688,88,25.679
2,24,2006,3,342688,2,0.584
2,25,2006,1,349849,1442,412.178
2,25,2006,2,349849,91,26.011
2,25,2006,3,349849,2,0.572
2,26,2006,1,351697,1470,417.973
2,26,2006,2,351697,97,27.581
2,26,2006,3,351697,0,0
2,27,2006,1,339033,1350,398.191
2,27,2006,2,339033,86,25.366
2,27,2006,3,339033,0,0
2,28,2006,1,319582,1219,381.436
2,28,2006,2,319582,74,23.155
2,28,2006,3,319582,2,0.626
2,29,2006,1,318093,1260,396.111
2,29,2006,2,318093,84,26.407
2,29,2006,3,318093,0,0
2,30,2006,1,326949,1273,389.357
2,30,2006,2,326949,87,26.61
2,30,2006,3,326949,1,0.306
2,31,2006,1,336050,1227,365.124
2,31,2006,2,336050,97,28.865
2,31,2006,3,336050,2,0.595
2,32,2006,1,342946,1254,365.655
2,32,2006,2,342946,98,28.576
2,32,2006,3,342946,0,0
2,33,2006,1,359854,1456,404.609
2,33,2006,2,359854,106,29.456
2,33,2006,3,359854,1,0.278
2,34,2006,1,376952,1439,381.746
2,34,2006,2,376952,132,35.018
2,34,2006,3,376952,1,0.265
2,35,2006,1,388495,1470,378.383
2,35,2006,2,388495,119,30.631
2,35,2006,3,388495,0,0
2,36,2006,1,380675,1355,355.947
2,36,2006,2,380675,129,33.887
2,36,2006,3,380675,0,0
2,37,2006,1,391725,1425,363.776
2,37,2006,2,391725,110,28.081
2,37,2006,3,391725,0,0
2,38,2006,1,393096,1306,332.234
2,38,2006,2,393096,100,25.439
2,38,2006,3,393096,0,0
2,39,2006,1,399229,1395,349.424
2,39,2006,2,399229,130,32.563
2,39,2006,3,399229,1,0.25
2,40,2006,1,401007,1401,349.37
2,40,2006,2,401007,118,29.426
2,40,2006,3,401007,0,0
2,41,2006,1,402811,1329,329.931
2,41,2006,2,402811,105,26.067
2,41,2006,3,402811,0,0
2,42,2006,1,398770,1420,356.095
2,42,2006,2,398770,125,31.346
2,42,2006,3,398770,0,0
2,43,2006,1,390881,1368,349.979
2,43,2006,2,390881,110,28.142
2,43,2006,3,390881,1,0.256
2,44,2006,1,381513,1351,354.116
2,44,2006,2,381513,127,33.289
2,44,2006,3,381513,2,0.524
2,45,2006,1,369123,1351,366.003
2,45,2006,2,369123,132,35.76
2,45,2006,3,369123,2,0.542
2,46,2006,1,354587,1343,378.75
2,46,2006,2,354587,102,28.766
2,46,2006,3,354587,0,0
2,47,2006,1,346833,1279,368.765
2,47,2006,2,346833,114,32.869
2,47,2006,3,346833,1,0.288
2,48,2006,1,340620,1321,387.822
2,48,2006,2,340620,127,37.285
2,48,2006,3,340620,0,0
2,49,2006,1,329004,1308,397.564
2,49,2006,2,329004,154,46.808
2,49,2006,3,329004,0,0
2,50,2006,1,318080,1290,405.558
2,50,2006,2,318080,170,53.446
2,50,2006,3,318080,0,0
2,51,2006,1,308828,1333,431.632
2,51,2006,2,308828,173,56.018
2,51,2006,3,308828,0,0
2,52,2006,1,310515,1366,439.914
2,52,2006,2,310515,154,49.595
2,52,2006,3,310515,0,0
2,53,2006,1,306929,1410,459.39
2,53,2006,2,306929,158,51.478
2,53,2006,3,306929,0,0
2,54,2006,1,302560,1521,502.71
2,54,2006,2,302560,163,53.874
2,54,2006,3,302560,0,0
2,55,2006,1,304599,1463,480.304
2,55,2006,2,304599,175,57.453
2,55,2006,3,304599,0,0
2,56,2006,1,313959,1607,511.85
2,56,2006,2,313959,203,64.658
2,56,2006,3,313959,0,0
2,57,2006,1,322767,1665,515.852
2,57,2006,2,322767,225,69.71
2,57,2006,3,322767,0,0
2,58,2006,1,344223,1893,549.934
2,58,2006,2,344223,250,72.627
2,58,2006,3,344223,1,0.291
2,59,2006,1,368827,2021,547.953
2,59,2006,2,368827,258,69.951
2,59,2006,3,368827,2,0.542
2,60,2006,1,293498,1820,620.106
2,60,2006,2,293498,225,76.662
2,60,2006,3,293498,0,0
2,61,2006,1,286575,1903,664.05
2,61,2006,2,286575,269,93.867
2,61,2006,3,286575,0,0
2,62,2006,1,282899,2099,741.961
2,62,2006,2,282899,262,92.613
2,62,2006,3,282899,1,0.353
2,63,2006,1,268633,1938,721.43
2,63,2006,2,268633,268,99.764
2,63,2006,3,268633,0,0
2,64,2006,1,242593,1893,780.319
2,64,2006,2,242593,267,110.061
2,64,2006,3,242593,0,0
2,65,2006,1,223923,1974,881.553
2,65,2006,2,223923,265,118.344
2,65,2006,3,223923,1,0.447
2,66,2006,1,235092,2113,898.797
2,66,2006,2,235092,303,128.886
2,66,2006,3,235092,2,0.851
2,67,2006,1,235387,2286,971.167
2,67,2006,2,235387,309,131.273
2,67,2006,3,235387,0,0
2,68,2006,1,231773,2485,1072.17
2,68,2006,2,231773,337,145.401
2,68,2006,3,231773,1,0.431
2,69,2006,1,224970,2514,1117.482
2,69,2006,2,224970,358,159.132
2,69,2006,3,224970,0,0
2,70,2006,1,218417,2596,1188.552
2,70,2006,2,218417,332,152.003
2,70,2006,3,218417,1,0.458
2,71,2006,1,211677,2628,1241.514
2,71,2006,2,211677,387,182.826
2,71,2006,3,211677,0,0
2,72,2006,1,202511,2956,1459.674
2,72,2006,2,202511,385,190.113
2,72,2006,3,202511,1,0.494
2,73,2006,1,199758,3064,1533.856
2,73,2006,2,199758,422,211.256
2,73,2006,3,199758,1,0.501
2,74,2006,1,200149,3342,1669.756
2,74,2006,2,200149,449,224.333
2,74,2006,3,200149,0,0
2,75,2006,1,199549,3685,1846.664
2,75,2006,2,199549,445,223.003
2,75,2006,3,199549,0,0
2,76,2006,1,193815,3906,2015.324
2,76,2006,2,193815,493,254.366
2,76,2006,3,193815,1,0.516
2,77,2006,1,183882,4133,2247.637
2,77,2006,2,183882,509,276.808
2,77,2006,3,183882,0,0
2,78,2006,1,174537,4405,2523.82
2,78,2006,2,174537,519,297.358
2,78,2006,3,174537,1,0.573
2,79,2006,1,169050,4670,2762.496
2,79,2006,2,169050,528,312.334
2,79,2006,3,169050,0,0
2,80,2006,1,162866,4776,2932.472
2,80,2006,2,162866,569,349.367
2,80,2006,3,162866,0,0
2,81,2006,1,154990,5008,3231.176
2,81,2006,2,154990,607,391.638
2,81,2006,3,154990,0,0
2,82,2006,1,147706,5274,3570.606
2,82,2006,2,147706,633,428.554
2,82,2006,3,147706,0,0
2,83,2006,1,140877,5766,4092.932
2,83,2006,2,140877,638,452.877
2,83,2006,3,140877,1,0.71
2,84,2006,1,136542,5860,4291.72
2,84,2006,2,136542,660,483.368
2,84,2006,3,136542,0,0
2,85,2006,1,132773,6174,4650.042
2,85,2006,2,132773,719,541.526
2,85,2006,3,132773,0,0
2,86,2006,1,116971,6203,5303.024
2,86,2006,2,116971,655,559.968
2,86,2006,3,116971,2,1.71
2,87,2006,1,84430,4247,5030.203
2,87,2006,2,84430,436,516.404
2,87,2006,3,84430,0,0
2,88,2006,1,62162,3952,6357.582
2,88,2006,2,62162,398,640.263
2,88,2006,3,62162,1,1.609
2,89,2006,1,60687,4013,6612.619
2,89,2006,2,60687,401,660.768
2,89,2006,3,60687,0,0
2,90,2006,1,56561,3738,6608.794
2,90,2006,2,56561,420,742.561
2,90,2006,3,56561,0,0
2,91,2006,1,50272,3786,7531.031
2,91,2006,2,50272,358,712.126
2,91,2006,3,50272,0,0
2,92,2006,1,41942,3236,7715.417
2,92,2006,2,41942,357,851.175
2,92,2006,3,41942,1,2.384
2,93,2006,1,33400,2818,8437.126
2,93,2006,2,33400,260,778.443
2,93,2006,3,33400,0,0
2,94,2006,1,25274,2195,8684.814
2,94,2006,2,25274,235,929.809
2,94,2006,3,25274,0,0
2,95,2006,1,18765,1646,8771.649
2,95,2006,2,18765,154,820.677
2,95,2006,3,18765,0,0
2,96,2006,1,13711,1269,9255.342
2,96,2006,2,13711,131,955.437
2,96,2006,3,13711,0,0
2,97,2006,1,10016,921,9195.288
2,97,2006,2,10016,83,828.674
2,97,2006,3,10016,0,0
2,98,2006,1,7016,644,9179.019
2,98,2006,2,7016,72,1026.226
2,98,2006,3,7016,0,0
2,99,2006,1,4435,390,8793.687
2,99,2006,2,4435,40,901.917
2,99,2006,3,4435,0,0
2,100,2006,1,2815,228,8099.467
2,100,2006,2,2815,26,923.623
2,100,2006,3,2815,0,0
2,101,2006,1,1740,153,8793.103
2,101,2006,2,1740,16,919.54
2,101,2006,3,1740,0,0
2,102,2006,1,1050,96,9142.857
2,102,2006,2,1050,7,666.667
2,102,2006,3,1050,0,0
2,103,2006,1,615,44,7154.472
2,103,2006,2,615,7,1138.211
2,103,2006,3,615,0,0
2,104,2006,1,331,23,6948.64
2,104,2006,2,331,0,0
2,104,2006,3,331,0,0
1,5,2007,1,288497,615,213.174
1,5,2007,2,288497,28,9.705
1,5,2007,3,288497,1,0.347
1,6,2007,1,291648,484,165.953
1,6,2007,2,291648,18,6.172
1,6,2007,3,291648,0,0
1,7,2007,1,300217,383,127.574
1,7,2007,2,300217,16,5.329
1,7,2007,3,300217,0,0
1,8,2007,1,308752,369,119.513
1,8,2007,2,308752,16,5.182
1,8,2007,3,308752,0,0
1,9,2007,1,313089,302,96.458
1,9,2007,2,313089,20,6.388
1,9,2007,3,313089,0,0
1,10,2007,1,321888,297,92.268
1,10,2007,2,321888,17,5.281
1,10,2007,3,321888,0,0
1,11,2007,1,321787,312,96.959
1,11,2007,2,321787,18,5.594
1,11,2007,3,321787,1,0.311
1,12,2007,1,320573,309,96.39
1,12,2007,2,320573,13,4.055
1,12,2007,3,320573,0,0
1,13,2007,1,329302,312,94.746
1,13,2007,2,329302,30,9.11
1,13,2007,3,329302,0,0
1,14,2007,1,328650,333,101.324
1,14,2007,2,328650,24,7.303
1,14,2007,3,328650,1,0.304
1,15,2007,1,336860,357,105.979
1,15,2007,2,336860,27,8.015
1,15,2007,3,336860,0,0
1,16,2007,1,346710,400,115.37
1,16,2007,2,346710,28,8.076
1,16,2007,3,346710,0,0
1,17,2007,1,339758,440,129.504
1,17,2007,2,339758,44,12.95
1,17,2007,3,339758,1,0.294
1,18,2007,1,335408,494,147.283
1,18,2007,2,335408,46,13.715
1,18,2007,3,335408,0,0
1,19,2007,1,340127,498,146.416
1,19,2007,2,340127,46,13.524
1,19,2007,3,340127,1,0.294
1,20,2007,1,331182,484,146.143
1,20,2007,2,331182,50,15.097
1,20,2007,3,331182,0,0
1,21,2007,1,339328,514,151.476
1,21,2007,2,339328,52,15.324
1,21,2007,3,339328,0,0
1,22,2007,1,351330,560,159.394
1,22,2007,2,351330,36,10.247
1,22,2007,3,351330,0,0
1,23,2007,1,347295,563,162.11
1,23,2007,2,347295,33,9.502
1,23,2007,3,347295,0,0
1,24,2007,1,346605,596,171.954
1,24,2007,2,346605,51,14.714
1,24,2007,3,346605,0,0
1,25,2007,1,343333,623,181.456
1,25,2007,2,343333,47,13.689
1,25,2007,3,343333,0,0
1,26,2007,1,353960,583,164.708
1,26,2007,2,353960,57,16.104
1,26,2007,3,353960,0,0
1,27,2007,1,357639,677,189.297
1,27,2007,2,357639,56,15.658
1,27,2007,3,357639,0,0
1,28,2007,1,342703,653,190.544
1,28,2007,2,342703,64,18.675
1,28,2007,3,342703,0,0
1,29,2007,1,324943,639,196.65
1,29,2007,2,324943,63,19.388
1,29,2007,3,324943,0,0
1,30,2007,1,320975,615,191.604
1,30,2007,2,320975,68,21.185
1,30,2007,3,320975,0,0
1,31,2007,1,326665,664,203.266
1,31,2007,2,326665,67,20.51
1,31,2007,3,326665,0,0
1,32,2007,1,333768,751,225.007
1,32,2007,2,333768,77,23.07
1,32,2007,3,333768,1,0.3
1,33,2007,1,341506,793,232.207
1,33,2007,2,341506,73,21.376
1,33,2007,3,341506,0,0
1,34,2007,1,358765,811,226.053
1,34,2007,2,358765,84,23.414
1,34,2007,3,358765,2,0.557
1,35,2007,1,373989,940,251.344
1,35,2007,2,373989,90,24.065
1,35,2007,3,373989,0,0
1,36,2007,1,384743,950,246.918
1,36,2007,2,384743,94,24.432
1,36,2007,3,384743,0,0
1,37,2007,1,380564,980,257.513
1,37,2007,2,380564,82,21.547
1,37,2007,3,380564,0,0
1,38,2007,1,387903,1055,271.975
1,38,2007,2,387903,117,30.162
1,38,2007,3,387903,1,0.258
1,39,2007,1,390192,1058,271.149
1,39,2007,2,390192,104,26.654
1,39,2007,3,390192,0,0
1,40,2007,1,398080,1146,287.882
1,40,2007,2,398080,110,27.633
1,40,2007,3,398080,0,0
1,41,2007,1,395160,1094,276.85
1,41,2007,2,395160,117,29.608
1,41,2007,3,395160,0,0
1,42,2007,1,395102,1175,297.392
1,42,2007,2,395102,123,31.131
1,42,2007,3,395102,0,0
1,43,2007,1,390585,1291,330.53
1,43,2007,2,390585,152,38.916
1,43,2007,3,390585,1,0.256
1,44,2007,1,382733,1273,332.608
1,44,2007,2,382733,150,39.192
1,44,2007,3,382733,1,0.261
1,45,2007,1,373791,1263,337.889
1,45,2007,2,373791,139,37.187
1,45,2007,3,373791,1,0.268
1,46,2007,1,363583,1273,350.126
1,46,2007,2,363583,132,36.305
1,46,2007,3,363583,0,0
1,47,2007,1,349995,1252,357.719
1,47,2007,2,349995,135,38.572
1,47,2007,3,349995,0,0
1,48,2007,1,343332,1253,364.953
1,48,2007,2,343332,148,43.107
1,48,2007,3,343332,1,0.291
1,49,2007,1,337079,1291,382.996
1,49,2007,2,337079,154,45.687
1,49,2007,3,337079,0,0
1,50,2007,1,323567,1315,406.407
1,50,2007,2,323567,160,49.449
1,50,2007,3,323567,0,0
1,51,2007,1,312148,1258,403.014
1,51,2007,2,312148,175,56.063
1,51,2007,3,312148,0,0
1,52,2007,1,301827,1337,442.969
1,52,2007,2,301827,167,55.33
1,52,2007,3,301827,0,0
1,53,2007,1,303051,1474,486.387
1,53,2007,2,303051,186,61.376
1,53,2007,3,303051,1,0.33
1,54,2007,1,301194,1518,503.994
1,54,2007,2,301194,206,68.394
1,54,2007,3,301194,0,0
1,55,2007,1,294749,1565,530.96
1,55,2007,2,294749,225,76.336
1,55,2007,3,294749,0,0
1,56,2007,1,296767,1683,567.112
1,56,2007,2,296767,225,75.817
1,56,2007,3,296767,0,0
1,57,2007,1,302879,1775,586.043
1,57,2007,2,302879,233,76.928
1,57,2007,3,302879,0,0
1,58,2007,1,312834,1913,611.506
1,58,2007,2,312834,300,95.898
1,58,2007,3,312834,0,0
1,59,2007,1,332685,2193,659.182
1,59,2007,2,332685,306,91.979
1,59,2007,3,332685,0,0
1,60,2007,1,357094,2424,678.813
1,60,2007,2,357094,346,96.893
1,60,2007,3,357094,0,0
1,61,2007,1,281085,2250,800.47
1,61,2007,2,281085,345,122.739
1,61,2007,3,281085,0,0
1,62,2007,1,273488,2299,840.622
1,62,2007,2,273488,326,119.201
1,62,2007,3,273488,0,0
1,63,2007,1,270581,2428,897.328
1,63,2007,2,270581,407,150.417
1,63,2007,3,270581,0,0
1,64,2007,1,253817,2380,937.683
1,64,2007,2,253817,365,143.804
1,64,2007,3,253817,1,0.394
1,65,2007,1,226897,2363,1041.442
1,65,2007,2,226897,403,177.614
1,65,2007,3,226897,0,0
1,66,2007,1,207576,2399,1155.721
1,66,2007,2,207576,342,164.759
1,66,2007,3,207576,0,0
1,67,2007,1,216402,2521,1164.962
1,67,2007,2,216402,418,193.159
1,67,2007,3,216402,1,0.462
1,68,2007,1,215074,2795,1299.553
1,68,2007,2,215074,406,188.772
1,68,2007,3,215074,1,0.465
1,69,2007,1,210986,3015,1429.005
1,69,2007,2,210986,429,203.331
1,69,2007,3,210986,0,0
1,70,2007,1,202198,2969,1468.363
1,70,2007,2,202198,459,227.005
1,70,2007,3,202198,0,0
1,71,2007,1,193355,3132,1619.818
1,71,2007,2,193355,482,249.282
1,71,2007,3,193355,0,0
1,72,2007,1,184669,3228,1747.992
1,72,2007,2,184669,502,271.838
1,72,2007,3,184669,0,0
1,73,2007,1,172336,3317,1924.728
1,73,2007,2,172336,512,297.094
1,73,2007,3,172336,0,0
1,74,2007,1,166327,3377,2030.338
1,74,2007,2,166327,529,318.048
1,74,2007,3,166327,1,0.601
1,75,2007,1,162815,3604,2213.555
1,75,2007,2,162815,576,353.776
1,75,2007,3,162815,0,0
1,76,2007,1,155884,3950,2533.935
1,76,2007,2,155884,588,377.204
1,76,2007,3,155884,0,0
1,77,2007,1,146015,3974,2721.638
1,77,2007,2,146015,612,419.135
1,77,2007,3,146015,0,0
1,78,2007,1,134555,4023,2989.855
1,78,2007,2,134555,586,435.51
1,78,2007,3,134555,1,0.743
1,79,2007,1,123770,4037,3261.695
1,79,2007,2,123770,603,487.194
1,79,2007,3,123770,0,0
1,80,2007,1,115676,3982,3442.374
1,80,2007,2,115676,567,490.162
1,80,2007,3,115676,0,0
1,81,2007,1,106199,4153,3910.583
1,81,2007,2,106199,550,517.896
1,81,2007,3,106199,0,0
1,82,2007,1,95382,4032,4227.213
1,82,2007,2,95382,514,538.886
1,82,2007,3,95382,0,0
1,83,2007,1,85365,3946,4622.503
1,83,2007,2,85365,514,602.12
1,83,2007,3,85365,0,0
1,84,2007,1,76362,3931,5147.848
1,84,2007,2,76362,493,645.609
1,84,2007,3,76362,0,0
1,85,2007,1,69928,3820,5462.762
1,85,2007,2,69928,467,667.83
1,85,2007,3,69928,0,0
1,86,2007,1,61541,3773,6130.872
1,86,2007,2,61541,474,770.218
1,86,2007,3,61541,0,0
1,87,2007,1,51389,3510,6830.256
1,87,2007,2,51389,421,819.241
1,87,2007,3,51389,0,0
1,88,2007,1,36742,2275,6191.824
1,88,2007,2,36742,259,704.915
1,88,2007,3,36742,0,0
1,89,2007,1,23318,1838,7882.323
1,89,2007,2,23318,220,943.477
1,89,2007,3,23318,0,0
1,90,2007,1,22303,1790,8025.826
1,90,2007,2,22303,218,977.447
1,90,2007,3,22303,0,0
1,91,2007,1,18707,1552,8296.36
1,91,2007,2,18707,186,994.28
1,91,2007,3,18707,0,0
1,92,2007,1,14985,1371,9149.149
1,92,2007,2,14985,147,980.981
1,92,2007,3,14985,0,0
1,93,2007,1,11051,1130,10225.319
1,93,2007,2,11051,126,1140.168
1,93,2007,3,11051,0,0
1,94,2007,1,8065,843,10452.573
1,94,2007,2,8065,75,929.944
1,94,2007,3,8065,0,0
1,95,2007,1,5554,629,11325.171
1,95,2007,2,5554,77,1386.388
1,95,2007,3,5554,0,0
1,96,2007,1,3676,444,12078.346
1,96,2007,2,3676,58,1577.802
1,96,2007,3,3676,0,0
1,97,2007,1,2371,298,12568.536
1,97,2007,2,2371,21,885.702
1,97,2007,3,2371,0,0
1,98,2007,1,1406,196,13940.256
1,98,2007,2,1406,17,1209.104
1,98,2007,3,1406,0,0
1,99,2007,1,897,128,14269.788
1,99,2007,2,897,13,1449.275
1,99,2007,3,897,0,0
1,100,2007,1,514,58,11284.047
1,100,2007,2,514,4,778.21
1,100,2007,3,514,0,0
1,101,2007,1,306,41,13398.693
1,101,2007,2,306,5,1633.987
1,101,2007,3,306,0,0
1,102,2007,1,157,28,17834.395
1,102,2007,2,157,1,636.943
1,102,2007,3,157,0,0
1,103,2007,1,78,10,12820.513
1,103,2007,2,78,0,0
1,103,2007,3,78,0,0
1,104,2007,1,43,7,16279.07
1,104,2007,2,43,0,0
1,104,2007,3,43,0,0
2,5,2007,1,274902,775,281.919
2,5,2007,2,274902,23,8.367
2,5,2007,3,274902,0,0
2,6,2007,1,279641,591,211.342
2,6,2007,2,279641,16,5.722
2,6,2007,3,279641,0,0
2,7,2007,1,285892,564,197.277
2,7,2007,2,285892,13,4.547
2,7,2007,3,285892,0,0
2,8,2007,1,295111,471,159.601
2,8,2007,2,295111,11,3.727
2,8,2007,3,295111,0,0
2,9,2007,1,299748,489,163.137
2,9,2007,2,299748,7,2.335
2,9,2007,3,299748,0,0
2,10,2007,1,307727,436,141.684
2,10,2007,2,307727,8,2.6
2,10,2007,3,307727,0,0
2,11,2007,1,305331,395,129.368
2,11,2007,2,305331,13,4.258
2,11,2007,3,305331,1,0.328
2,12,2007,1,305498,352,115.222
2,12,2007,2,305498,19,6.219
2,12,2007,3,305498,1,0.327
2,13,2007,1,312936,357,114.081
2,13,2007,2,312936,8,2.556
2,13,2007,3,312936,0,0
2,14,2007,1,313776,436,138.953
2,14,2007,2,313776,15,4.78
2,14,2007,3,313776,1,0.319
2,15,2007,1,324708,686,211.267
2,15,2007,2,324708,23,7.083
2,15,2007,3,324708,4,1.232
2,16,2007,1,329588,968,293.7
